shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
adidas Ultra Boost S&L Blue Grey, adidas, EF1982, 180, 106, 119, 119, 6374fd8803a96e36ed3d3eab, adidas Ultra Boost S&L, Blue/Cloud White/Grey Three, 2019-06-23, The UltraBoost 1.0 S&L 'Blue Grey' released as part of a three-shoe pack of shoes with an elevated build. The shoe's uper features a mesh base overlaid by suede and leather including on the Three-Stripes lacing cage and external heel counter. Finished in black Footwear White and Grey Three blue brings color to the look throughout. Underfoot a Boost midsole provides cushioning giving way to a Continental rubber outsole.
adidas Ultra Boost 19 Raw White Active Orange, adidas, F35245, 180, 93, 89, 89, 6374fd8803a96e36ed3d3eb5, adidas Ultra Boost 19, Raw White/Cloud White/Active Orange, 2019-04-19, The UltraBoost 19 'Active Orange' updates the UltraBoost line with a Primeknit 360 upper. Finished in a mix of white black and Active Orange the shoe is supported by a translucent midfoot cage and 3D Fitcounter at the heel. Underfoot a white Boost midsole is supported by a Torsion bar giving way to a black outsole for traction.
adidas Ultra Boost 4.0 Parley Legend Ink, adidas, AC7836, 180, 117, 109, 109, 6374fd8803a96e36ed3d3eb6, adidas Ultra Boost 4.0, Legend Ink/Carbon/Blue Spirit, 2018-06-27, The official shoe of adidas' 2018 Run for the Oceans campaign the Parley x UltraBoost 'Deep Ocean Blue' was created using recycled ocean plastic. The Legend Ink Primeknit upper is inspired by the Mariana Trench the deepest natural trench on the planet with a complementary black lacing cage and heel counter supporting the fit. A white Boost midsole and Continental rubber outsole complete the look.
adidas Ultra Boost 2.0 ATR Glow in the Dark, adidas, BB4145, 180, 95, 70, 70, 6374fd8803a96e36ed3d3eb7, adidas Ultra Boost 2.0, , 2016-09-28, The UltraBoost 2.0 ATR Limited 'Glow in the Dark' features a contrasting two-tone look. The Primeknit upper includes a greyscale finish that works Glow throughout its construction most prominently featured on the vamp. More Glow appears on the external heel counter while grey is used on the Three-Stripes lacing cage. A white Boost midsole provides cushioning but the shoe's standout feature is the glow-in-the-dark finish on the toe box and heel counter.
adidas Ultra Boost Guard Black Grey Scarlet, adidas, FU9464, 180, 116, 35, 35, 6374fd8803a96e36ed3d3eb8, adidas Ultra Boost Guard, Core Black/Grey Three/Scarlet, 2019-11-05, The adidas UltraBoost Guard is a robust version of the revolutionary sneaker now retooled for the trail. Arrived in November 2019 this version's black Primeknit upper shows off a Three-Stripes midfoot saddle connected to the lacing system and a red Fitcounter heel for lockdown. A synthetic mudguard with grey stripes repels water. Riding on a redesigned Continental Rubber outsole the coordinating Boost midsole features multilingual branding.
adidas Ultra Boost 1.0 Engineered Garments, adidas, BC0949, 250, 99, 60, 60, 6374fd8803a96e36ed3d3eba, adidas Ultra Boost 1.0, Bold Blue/Red/Glow, 2018-10-20, adidas Consortium and Engineered Garments teamed up on the UltraBoost 1.0 ‘Bluebird’ which sports a royal blue Primeknit upper. Contrasted with white accents on the laces sockliner and Three-Stripes branding the shoes rest on a full-length Boost cushioning unit. Underfoot a gum outsole provides stability.
adidas Ultra Boost Uncaged Grey Two, adidas, DA9159, 180, 122, 170, 170, 6374fd8803a96e36ed3d3ebc, adidas Ultra Boost Uncaged, Grey Two/Grey Two/Grey Four, 2017-11-15, A neutral colorway the UltraBoost Uncaged 'Grey Two' works a mix of Grey Two and Grey Four into its breathable Primeknit upper. Emerging without a lacing cage the sock-like collar and external heel counter help add support. The white Boost midsole provides cushioning and contrast with black on the Continental rubber outsole.
adidas Ultra Boost 19 Core Black Grey Six Shock Cyan, adidas, F35242, 180, 146, 95, 95, 6374fd8803a96e36ed3d3ebe, adidas Ultra Boost 19, Core Black/Grey Six/Shock Cyan, 2019-04-19, The UltraBoost 19 'Grey Cyan' brings a two-tone look with a vibrant accent to its performance running design. The shoe's Primeknit 360 upper is finished in Core Black and white with Shock Cyan detailing across the vamp. Supported by a 3D Fitcounter on the heel a white Boost midsole provides cushioning. A Torsion bar is included for stability while the Stretchweb outsole is included for traction.
adidas Ultra Boost 4.0 Black Multi-Color White Heel Cage, adidas, F35232, 180, 166, 153, 153, 6374fd8803a96e36ed3d3ebf, adidas Ultra Boost 4.0, Core Black/Core Black/Active Red, 2019-01-01, A breathable Primeknit upper wraps around the foot of the adidas UltraBoost 4.0 ‘Black Multicolor’ for a premium fit. Its black base is set off by a progression of standout hues all of which are contrasted by a clean white heel counter and tonal white Boost midsole. The UltraBoost’s renowned midfoot cage is wrapped in black nylon adding flexible security.
adidas Ultra Boost 3.0 Parley Coral Bleaching, adidas, CP9685, 200, 200, 264, 264, 6374fd8803a96e36ed3d3ec1, adidas Ultra Boost 3.0, White/Icey Blue, 2017-06-08, Parley for the Oceans added to its environmentally focused collaborations with adidas. The Parley x UltraBoost 3.0 Limited 'Icey Blue' features a washed out look to bring attention to coral bleaching with a Footwear White and Icey Blue Primeknit upper built with recycled pastic. The white lacing cage matches the look of the Boost unit underfoot.
adidas Ultra Boost Uncaged M Grey, adidas, BB3898, 180, 189, 150, 150, 6374fd8803a96e36ed3d3ec3, adidas Ultra Boost Uncaged, Grey/Clear Grey, 2016-06-29, The adidas UltraBoost Uncaged takes on a neutral grey colorway one that complements a simplified Primeknit upper with a molded heel counter and internal reinforcements for added structure. The shoe’s breathable knit upper is mounted on a full-length Boost midsole in white supported underfoot by a black Continental rubber outsole.
adidas Ultra Boost 20 Blue Spirit True Orange Sharp Blue (W), adidas, EG0770, 180, 107, 90, 90, 6374fd8803a96e36ed3d3ec6, adidas Ultra Boost 20, Blue Spirit/True Orange/Sharp Blue, 2020-05-14, A sustainable build the Wmns Primeblue UltraBoost 20 'True Orange' was created in part with Parley Ocean Plastic. Built with Primeknit the shoe's neutral upper is highlighted by the Three-Stripes lacing cage with further color on the Fitcounter heel counter. Underfoot full-length Boost provides cushioning giving way to a Continental rubber outsole for traction.
adidas Ultra Boost Clima Missoni White, adidas, D97744, 250, 95, 85, 85, 6374fd8803a96e36ed3d3ec7, adidas Ultra Boost Clima, White/Black/White, 2019-04-25, A collaboration between adidas and Italian fashion house Missoni the Missoni x UltraBoost Clima 'White Multicolor' emerges with the brand's signature style. The shoe's upper is built with a space knit textile finished in a lightly patterned mix of colors on the toe and Three-Stripes lacing cage. Black contrast emerges on the inner lining and laces with a white heel counter included for stability. Underfoot a white Boost midsole gives way to a Continental rubber outsole.
adidas Ultra Boost Uncaged Parley Legend Blue, adidas, BY3057, 200, 132, 140, 140, 6374fd8803a96e36ed3d3ec8, adidas Ultra Boost Uncaged, Legend Blue/Core Blue, 2017-05-11, The first mass-produced adidas shoe built with recycled ocean plastic the Parley x UltraBoost Uncaged 'Night Navy' is the result of a collaboration with Parley for the Oceans. The shoe's Primeknit upper emerges in an appropriately aquatic mix of blue and Night Navy with a tonal heel counter supporting the fit. A white Boost midsole provides cushioning.
adidas Ultra Boost 3.0 Reigning Champ Grey, adidas, BW1116, 200, 240, 177, 177, 6374fd8803a96e36ed3d3ec9, adidas Ultra Boost 3.0, Clear Grey/Clear Grey/Aluminum, 2017-04-07, Canadian brand Reigning Champ partnered with adidas for the Reigning Champ x UltraBoost 3.0 Limited 'Clear Grey.’ The sneaker features CR branding on the insole a light grey Continental rubber outsole and a 3.0 marbled Primeknit upper. It reverses the previous collaboration’s black/oreo colorway from late 2016.
adidas Ultra Boost 1.0 Indiana, adidas, FY5807, 180, 120, 217, 217, 6374fd8803a96e36ed3d3eca, adidas Ultra Boost 1.0, Oatmeal/Team Victory Red/Chalk White, 2020-09-04, Looking to Bloomington Indiana the UltraBoost 1.0 'NCAA Pack - Indiana' gives the nod to the Hoosiers. Part of the NCAA Pack the shoe's Primeknit upper features an Oatmeal and Chalk White base accented by Team Victory Red on the Three-Stripes lacing cage and external heel counter. The interchangeable tongue patches sport either adidas or Indiana branding while the sockliner sports 'Never Daunted.'
adidas Ultra Boost Undefeated Performance Running Black, adidas, BC0472, 220, 106, 96, 96, 6374fd8803a96e36ed3d3ecb, adidas Ultra Boost, Shift Grey/Cinder/Utility Black, 2018-11-09, Included as part of a comprehensive running collection comprising both apparel and footwear the release of Undefeated x UltraBoost ‘Utility Black’ promotes a white-on-black camouflage print on the shoe’s Primeknit upper. The midfoot cage is outfitted in the same distinctive design motif while light grey wraps both the supportive heel counter and Stretchweb rubber outsole underfoot.
adidas Ultra Boost 19 Wood Wood Linen, adidas, EG1727, 200, 110, 54, 54, 6374fd8803a96e36ed3d3ecd, adidas Ultra Boost 19, Linen/Linen/Linen, 2019-11-15, Wood Wood a brand hailing from Copenhagen integrates Danish minimalism into the adidas UltraBoost 19 for this two-pack unveiled in November 2019. Displaying a cream-colored Primeknit 360 this edition features dappled laces a co-signed tongue badge and tonal 3D heel frame. Enlarged logos on the sides are visible beneath th transparent Three-Stripes cage. The sneaker retains a Boost midsole and Continental Rubber outsole from the prototype.
adidas Ultra Boost 21 Tokyo (W), adidas, S23840, 180, 79, 89, 89, 6374fd8803a96e36ed3d3ece, adidas Ultra Boost 21, Cloud White/Core Black/Solar Red, 2021-07-01, The Wmns UltraBoost 21 'Tokyo' released as part of a larger collection for the 2020 Tokyo Olympics. Built with Primeknit the shoe's white upper incorporates Parley Ocean Plastic into the construction underlaid by Solar Red visible through the perforations and inner lining. Core Black Three-Stripes contrast the side wall while underfoot a full-length Boost midsole is included for cushioning with a Linear Energy Push system replacing the usual Torsion bar.
adidas Ultra Boost 4.0 Cookies and Cream, adidas, BB6180, 200, 329, 288, 288, 6374fd8803a96e36ed3d3ecf, adidas Ultra Boost 4.0, Footwear White/Footwear White/Grey Two, 2018-02-06, Boasting a neutral blend of black white grey carbon and metallic silver the Ultra Boost 4.0 Limited 'Cookies and Cream' runner features a Primeknit upper cushioned midsole and supportive lacing cage that incorporates the brand’s Three Stripes. Completing the look is Ultra Boost branding on the heel.
adidas Ultra Boost 1.0 Cream Chalk (2015), adidas, AQ5559, 180, 450, 314, 314, 6374fd8803a96e36ed3d3ed0, adidas Ultra Boost 1.0, Talc/Chalk White/Core Black, 2015-12-12, The UltraBoost 1.0 Limited 'Cream' was first previewed by Ibn Jasper Kanye’s barber via Instagram. It features many shades of ‘cream’ ‘chalk’ or ‘talc’ across the upper knit and lacing system and is finished with a black Continental rubber outsole.
adidas Ultra Boost Uncaged Parley Coral Bleaching, adidas, CP9686, 200, 253, 178, 164, 6374fd8803a96e36ed3d3ed1, adidas Ultra Boost Uncaged, Icey Blue/White, 2017-06-08, A collaboration with Parley for the Oceans the Parley x UltraBoost Uncaged 'Icey Blue' is designed to bring attention to coral bleaching. The shoe's sock-like Primknit upper is made with recycled ocean plastic and finished in Icey Blue. Forgoing the usual lacing cage the heel counter takes on a wave design. Co-branding appears on the heel pull-tab while a white Boost midsole and Continental rubber outsole provide cushioning and traction.
adidas COPA ACE 16+ Purecontrol Ultra Boost Kith Golden Goal, adidas, F99983, 220, 150, 165, 165, 6374fd8803a96e36ed3d3ed4, adidas COPA ACE 16+ Purecontrol Ultra Boost, Multi-Color/White, 2018-06-29, The Kith x 16+ Purecontrol UltraBoost ‘COPA ACE’ dropped in 2018 as the third and final installment of the New York brand’s collaborative trilogy with adidas. The sneaker features a laceless Primeknit upper constructed from a four-yarn blend accented with white three-stripes and matching white on the heel counter and pull loop. A full-length Boost midsole delivers responsive cushioning underfoot.
adidas Ultra Boost 6.0 Halo Ivory (W), adidas, FZ0247, 180, 84, 60, 60, 6374fd8803a96e36ed3d3ed5, adidas Ultra Boost 6.0, Non Dyed/Non Dyed/Halo Ivory, 2021-04-24, Featuring a sustainable construction the Wmns UltraBoost 6.0 'Halo Ivory' is a performance runner with a neutral look. The shoe's upper is built with Primeknit that incorporates Parley Ocean Plastic and zero virgin polyester finished in a subdued mix of hues and supported by a Three-Stripes lacing cage. That cage and the external heel counter are built with recycled fishing nets while underfoot a white full-length Boost midsole provides cushioning.
Nike Air Max 90 Ultra Flyknit 2.0 Infrared, Nike, 875943-100, 160, 575, 719, 495, 6374fd8803a96e36ed3d3ed6, Nike Air Max 90 Ultra Flyknit, White/Wolf Grey-Bright Crimson, 2017-03-02, The Air Max 90 Ultra 2.0 Flyknit 'Infrared' updates its classic running design while maintaining an OG colorway. The shoe's seamless Flyknit upper is finished in Wolf Grey and white accented by Infrared on the Air Max badges and midsole window. The Ultra tooling is designed to be more lightweight while it maintains the classic Air window in the heel.
adidas Ultra 4D Packer Shoes, adidas, FY4363, 250, 295, 249, 249, 6374fd8803a96e36ed3d3ed7, adidas Ultra 4D, Blue/Collegiate Navy/Teal Solid, 2020-11-20, adidas teamed up with the New Jersey sneaker boutique to create the Packer Shoes x Consortium Ultra 4D 'Deep Blue' in November 2020. The first collaboration utilizing the modern runner the shoe's upper is built with Primeknit overlaid by pigskin suede on the toe. A Three-Stripes lacing cage supports the fit while a teal external heel counter provides stability. Packer branding marks the bonded overlay that runs down the length of the right tongue. Underfoot a 4D midsole provides cushioning.
adidas Ultra Boost Kinfolk, adidas, BB9520, 220, 119, 100, 100, 6374fd8803a96e36ed3d3ed8, adidas Ultra Boost, Night Navy/Night Indigo/Dark Blue, 2018-11-10, The Kinfolk x UltraBoost ‘Night Navy’ features a monochromatic finish on the upper courtesy of the Brooklyn-based retailer. The performance runner is built with Primeknit construction in navy blue with a matching finish on the molded midfoot cage and suede overlays along the toe and heel. Pops of pink appear on the Consortium tongue tag and medial-side Boost midsole.
adidas Ultra Boost 3.0 Silver Pack, adidas, BA8143, 200, 152, 139, 139, 6374fd8803a96e36ed3d3eda, adidas Ultra Boost 3.0, Silver/White, 2017-02-16, The UltraBoost 3.0 Limited 'Silver Boost' released during the Super Bowl LI halftime show alongside the Ultra Boost Cleat 'Silver Boost.' The shoe emerges with a Medium Grey knit upper supported by a tonal lacing cage and black heel counter with a Boost cushioning unit underfoot. The shoe was promoted on social media by NFL stars leading up to the game.
adidas Ultra Boost 2.0 Antique Brass, adidas, CG2928, 180, 170, 159, 119, 6374fd8803a96e36ed3d3edb, adidas Ultra Boost 2.0, Antique Brass/Antique Brass/Antique Brass, 2018-12-07, First launched in 2016 adidas reintroduced the popular UltraBoost 2.0 LTD ‘Lady Liberty’ colorway in December 2018. The new version's Primeknit upper combines mint green and grey amid a solid midfoot cage and heel counter. The flexible upper sits above a solid white Boost midsole and black Continental rubber outsole.
adidas Ultra Boost 20 Triple Red, adidas, EG0700, 180, 93, 99, 70, 6374fd8803a96e36ed3d3edc, adidas Ultra Boost 20, Scarlet/Solar Red/Boost Scarlet, 2020-02-01, The UltraBoost 2020 'Solar Red' brings a vibrant look to its performance running construction. Built with Primeknit the upper includes elastane at the heel finished entirely in Solar Red and scarlet. A Three-Stripes lacing cage and Fitcounter heel counter support the fit while underfoot a full-length Boost midsole provides cushioning. A black Continental rubber outsole provides traction and contrast.
adidas Ultra Boost 4.0 Black Multi-Color NYC Bodegas, adidas, CM8110, 180, 143, 130, 130, 6374fd8803a96e36ed3d3edf, adidas Ultra Boost 4.0, Core Black/Carbon/Ash Silver, 2018-09-01, The UltraBoost 4.0 'Black Carbon' gets its multicolor Primeknit upper from the cluttered ineteriors of New York City bodegas. The vibrant look is complemented by matte black on the heel cage and heel counter matched by the laces and Continental rubber outsole. A white Boost midsole provides cushioning and contrast.
adidas Ultra Boost 21 424 Arsenal, adidas, GV9716, 180, 135, 175, 175, 6374fd8803a96e36ed3d3ee0, adidas Ultra Boost 21, Black/Black-Red, 2021-03-16, Releasing as part of a larger collection the 424 x Arsenal FC x UltraBoost 21 'Black Scarlet' was made with the help of the Los Angeles retailer and London soccer team. The shoe's Primeknit upper appears in black constructed in part with Parley Ocean Plastic with the scarlet 424 tongue tag giving a nod to the interior architecture of Emirates Stadium. Underfoot a tonal full-length Boost midsole provides cushioning with a scarlet Continental rubber outsole offering traction.
adidas Ultra Boost 1.0 Miami, adidas, FY5812, 180, 200, 185, 185, 6374fd8803a96e36ed3d3ee1, adidas Ultra Boost 1.0, Team Orange/Cloud White/Team Solar Orange, 2020-09-04, The UltraBoost 1.0 'NCAA Pack - Miami' released as part of the eight-shoe NCAA Pack. Paying tribute to the Miami Hurricanes the shoe's orange Primeknit upper is complemented by white Three-Stripes. An external heel counter which sports a hit of green is included for stability while interchangeable tongue tags include adidas or Miami branding. 'It's All About the U' appears on the sockliner.
adidas Ultra Boost 2019 Core Black Raw Sand, adidas, F35241, 180, 156, 123, 123, 6374fd8803a96e36ed3d3ee2, adidas Ultra Boost 2019, Core Black/Raw Sand/Grey Two, 2019-02-21, The UltraBoost 19 'Raw Sand' puts a neutral colorway on its performance running construction. The shoe's Primeknit 360 upper sports a seamless build finished in a mix of Core Black and Raw Sand. More black emerges on the lacing cage as well as the Fitcouner heel counter while underfoot a Boost midsole provides cushioning and contrast. A Torsion bar is included for stability giving way to a black Stretchweb outsole for traction.
adidas Ultra Boost 19 Ice Mint Grey Six, adidas, F35244, 180, 175, 140, 140, 6374fd8803a96e36ed3d3ee4, adidas Ultra Boost 19, Ice Mint/Ice Mint/Grey Six, 2019-04-19, Featuring a vibrant contrasting mix the UltraBoost 19 'Ice Mint' sports a Primeknit 360 upper in Ice Mint and Grey Six. More Ice Mint appears on the Three-Stripes lacing cage while a 3D Fitcounter on the heel counter is included for stability. Underfoot a white Boost midsole works with a Torsion bar for cushioning and stability giving way to a Stretchweb outsole.
adidas ACE 16+ Ultra Boost Oreo, adidas, AC7749, 200, 175, 133, 99, 6374fd8803a96e36ed3d3ee5, adidas ACE 16+ Ultra Boost, Multi-Color/Multi-Color, 2017-11-17, Transplanting soccer style away from the pitch and onto the street the adidas Ace 16+ PureControl Ultra Boost ‘Multi-Color’ features a knit upper blending assorted black white and green yarns. Black leather pull loops are matched by black signature three-stripes while a molded heel counter is rendered in white. Responsive cushioning comes courtesy of a full-length Boost midsole.
adidas Ultra Boost 2.0 Core Black White, adidas, BB3909, 180, 150, 214, 214, 6374fd8803a96e36ed3d3ee6, adidas Ultra Boost 2.0, , 2016-05-12, The UltraBoost 2.0 'Core Black' puts a simple black colorway on its updated design. Building on the UltraBoost 1.0 with a full Primeknit upper the outsole is built with Continental rubber. The Core Black look is contrasted by a white Boost cushioning unit.
adidas Ultra Boost Japan Fireworks, adidas, FW3730, 180, 129, 179, 179, 6374fd8803a96e36ed3d3ee8, adidas Ultra Boost, White/White/Yellow, 2019-08-30, The adidas UltraBoost 4.0 'Japan' pays tribute to the land of the rising sun highlighted by a white knit upper with a multi-color fireworks graphic on the lateral heel and medial-side quarter panel. Additional unique details include Japan’s national flag on the woven tongue tag and ‘TOKYO’ printed on the custom sockliner. The lightweight build is supported by a full-length Boost midsole in matching white.
adidas Ultra Boost 4.0 Black White Speckle, adidas, F36153, 180, 130, 140, 77, 6374fd8803a96e36ed3d3ee9, adidas Ultra Boost 4.0, Core Black/Core Black/Cloud White, 2018-01-01, The adidas UltraBoost 4.0 sneaker designed by Ben Herath is an innovative running shoe built with ventilated Primeknit material in Core Black. The breathable bootie upper dappled with white allows for increased movement and support. Housed in the midsole is responsive Boost cushioning improved by a secure Torsion System and midfoot cage. Underfoot traction arrives via geometric patterns that comprise the two-part Stretchweb and Continental outsole.
adidas Ultra Boost Uncaged Haven Triple Black, adidas, BY2638, 200, 182, 230, 200, 6374fd8803a96e36ed3d3eea, adidas Ultra Boost Uncaged, Core Black/Core Black/Core Black, 2017-04-08, Inspired by the rain clouds which hang across the boutique in Vancouver Haven and the Adidas have collaborated for the HAVEN x Ultra Boost Uncaged Sneaker. The sneaker removes the side cages and features high-end leather on tongue and heel.
adidas Ultra Boost 21 Halo Blush (W), adidas, S23838, 180, 84, 93, 93, 6374fd8803a96e36ed3d3eeb, adidas Ultra Boost 21, Halo Blush/Wonder White/Ambient Blush, 2021-06-01, Featuring a sustainable construction the Wmns UltraBoost 21 'Halo Blush' emerges with a pastel look. Built with Primeknit+ the shoe's upper incorporates Parley Ocean plastic finished in subdued tones and supported by a Three-Stripes lacing cage. An external heel counter is included for stability while underfoot a full-length Boost midsole offers cushioning and a Linear Energy Push system provides stability. A Continental rubber outsole is included for traction.
adidas Ultra Boost 5th Anniversary Black, adidas, BB6220, 220, 150, 120, 120, 6374fd8803a96e36ed3d3eee, adidas Ultra Boost, Black/Iron, 2018-02-01, The adidas UltraBoost 4.0 ‘Anniversary’ dropped in 2018 marking the 5th anniversary of Boost technology. The performance runner is finished in a stealthy color scheme highlighted by a black and grey Primeknit upper with the same hues on the shoe’s midfoot cage. A vibrant pop of yellow appears on the tongue tag providing the shoe’s only bit of contrasting color.
adidas Ultra Boost Core Black Active Purple Shock Red, adidas, EE3712, 180, 88, 64, 64, 6374fd8803a96e36ed3d3eef, adidas Ultra Boost, Core Black/Active Purple/Shock Red, 2019-02-27, The UltraBoost 1.0 'Harlem Renaissance' released for Black History Month 2019. The shoe's Primeknit upper appears in a patterned mix of Core Black and Action Purple supported by a suede heel counter in Shock Red. A solid black Three-Stripes cage is worked into the lacing system while underfoot a black Boost midsole provides cushioning giving way to a black Continental rubber outsole. The insole sports 'CBC'—Celebrating Black Culture.
adidas Ultra Boost 2019 Cloud White Active Red (W), adidas, F35282, 180, 97, 73, 73, 6374fd8803a96e36ed3d3ef0, adidas Ultra Boost 2019, Cloud White/Core Black/Grey, 2018-12-15, This 2018 relaunch of the renowned UltraBOOST provides well-designed cushioning with a flexible build. The women's UltraBoost 19 'Laser Red' shows off a Primeknit 360 upper wrapped in a Chalk White Cloud White and black color palette with Active Red hits. The shoe is equipped with a Torsion Spring for robust support a 3D heel frame for flexibility and a mesh panel along the lace cage for maximum airflow.
adidas Ultra Boost 4.0 Cookies & Cream 2.0, adidas, BB6179, 180, 107, 80, 80, 6374fd8803a96e36ed3d3ef1, adidas Ultra Boost 4.0, Core Black/Core Black/Running White, 2018-03-15, Designed with runners in mind the sock-like UltraBoost 4.0 features a pliable Primeknit upper Boost-equipped midsole for cushioning molded Fitcounter system on the heel and responsive Stretchweb rubber outsole. This listing is for the ‘Cookies and Cream’ colorway.
adidas Ultra Boost 2019 Core Black Active Red, adidas, F35238, 180, 130, 100, 100, 6374fd8803a96e36ed3d3ef3, adidas Ultra Boost 2019, Core Black/Orchid Tint/Active Red, 2019-02-01, The UltraBoost 19 'Black Orchid' brings a contrasting colorway to its modern performance build. Released in February 2019 the shoe's Primeknit 360 upper appears in a mix of Core Black and Orchid Tint accented by Action Red stripes across the forefoot. A black Three-Stripes lacing cage supports the fit as does the Fitcounter on the heel. Underfoot a white Boost midsole gives way to a tonal Continental rubber outsole for traction.
adidas Ultra Boost 1.0 Solar Red (2015/2022), adidas, B34050, 180, 177, 108, 108, 6374fd8803a96e36ed3d3ef4, adidas Ultra Boost 1.0, Solar Red/Black/White, 2015-03-15, The Adidas Ultra Boost 1.0 ' Solar Red ' was released in August 2015 and combines the black-and-solar upper with a black cage black heel counter white midsole and black outsole.
adidas Ultra Boost 4.0 Chinese New Year (2019), adidas, F35231, 180, 144, 70, 70, 6374fd8803a96e36ed3d3ef6, adidas Ultra Boost 4.0, Core Black/Scarlet/Grey Three, 2019-01-19, In celebration of the Year of the Pig the Ren Zhe x UltraBoost 4.0 ‘Chinese New Year’ shows off a black Primeknit upper highlighted with lively bursts of Scarlet on the branded Three-Stripes. Featuring a classic white Boost midsole adidas’ performance runner boasts creative Chinese New Year flourishes via printed flat laces and a custom sockliner. The name of Chinese metal artist Ren Zhe appears on the shoe’s woven tongue tag.
adidas Ultra Boost 20 Chinese New Year Black Gold (2020), adidas, FW4322, 160, 100, 70, 70, 6374fd8803a96e36ed3d3ef9, adidas Ultra Boost 20, Core Black/Core Black/Gold Metallic, 2019-12-15, The UltraBoost 2020 'Chinese New Year - Gold' rings in the Year of the Rat with a unique colorway. The shoe's black Primeknit upper is highlighted by the elastane heel which sports a crane graphic. Tailored Fiber Placement and a Fitcounter heel counter support the fit while Gold Metallic Three-Stripes highlight the lacing cage. Underfoot a full-length Boost midsole provides cushioning with a Continental rubber outsole for traction.
adidas Ultra Boost A Kind Of Guise, adidas, BB7370, 150, 200, 139, 139, 6374fd8803a96e36ed3d3efa, adidas Ultra Boost, Core White/Punjab, 2018-08-25, Munich’s A Kind of Guise teamed up with adidas to create the A Kind Of Guise x UltraBoost ‘AKOG’ a unique take on the UltraBoost silhouette. The Chalk White Primeknit upper has been reimagined with a raised chevron pattern and the usual lacing cage has been replaced with the laces themselves. The suede heel counter features AKOG branding while the minimalist design is finished with a white Boost midsole and a terrazzo-style pink and yellow outsole that deviates from the look above it.
adidas Ultra Boost DNA Sydney, adidas, FY2897, 180, 85, 95, 95, 6374fd8803a96e36ed3d3efb, adidas Ultra Boost DNA, Collegiate Gold/Supplier Colour/Core Black, 2020-06-27, The UltraBoost DNA 'Sydney' emerges with an Australian look on its performance running construction. The shoe's Primeknit upper appears in Collegaite Gold with the Three-Stripes and tongue tag adding green. The forefoot overlay includes 'Sydney' while underfoot a color-blocked Boost midsole provides cushioning.
adidas Ultra Boost 3.0 Trace Olive, adidas, S82018, 180, 155, 100, 100, 6374fd8803a96e36ed3d3efc, adidas Ultra Boost 3.0, Trace Olive/Trace Khaki/Footwear White, 2017-06-01, The UltraBoost 3.0 'Trace Olive' emerges with a utilitarian colorway featuring a Trace Olive and Trace Kahki pattern throughout its Primeknit construction. Supported by a tonal leather lacing cage and a stabilizing heel counter a white Boost midsole provides contrast underfoot. A black Continental rubber outsole is included for traction.
adidas Ultra Boost 19 White Scarlet, adidas, EF1341, 180, 175, 105, 100, 6374fd8803a96e36ed3d3efe, adidas Ultra Boost 19, Cloud White/Scarlet Red, 2019-07-01, The UltraBoost 19 'White Scarlet' brings a vibrant look to the modern performance runner. The shoe's 360 Primeknit upper is blocked into Footwear White and scarlet overlaid by a translucent Three-Stripes lacing cage. A black Fitcounter heel counter supports the fit while underfoot a dual-density Boost midsole works with a Torsion spring for cushioning and stability with a Continental rubber outsole providing traction.
adidas Ultra Boost Washington Huskies, adidas, FV0282, 180, 160, 150, 150, 6374fd8803a96e36ed3d3eff, adidas Ultra Boost, Purple/Gold/White, 2019-08-31, The adidas UltraBoost 1.0 'Washington Huskies' dropped in September 2019 reviving the silhouette’s NCAA-themed colorways from 2016. This pair pays tribute to the University of Washington featuring a purple and white Primeknit upper with metallic gold accents on the signature three-stripes and molded heel counter. The lifestyle runner rests atop a full-length Boost midsole in contrasting white.
adidas Ultra Boost 1.0 Solar Orange (2016/2021), adidas, S77413, 180, 136, 137, 137, 6374fd8803a96e36ed3d3f00, adidas Ultra Boost 1.0, Orange/Solar Orange/Core Black, 2016-10-01, The UltraBOOST 1.0 Retro ' OG ' 2018 brings back the first iteration of the flagship runner from adidas just three years after it was launched. The defining characteristics of the shoe are left untouched including a Black and Gray Primeknit top backed by a shaped black TPU cage and a violet heel counter. Cushioning is provided by the complete Boost midsole strengthened by a Continental rubber outsole.
adidas Ultra Boost 3.0 Mystery Grey, adidas, BA8849, 180, 100, 140, 140, 6374fd8803a96e36ed3d3f01, adidas Ultra Boost 3.0, Mystery Grey/Core Black-Running White, 2017-03-25, The UltraBoost 3.0 'Mystery Grey' features a Mystery Grey look throughout its Primeknit upper with a semi-translucent lacing cage adding support to the fit. A Core Black heel counter adds further stability matching the look of the Continental rubber outsole. A white Boost midsole is included for cushioning.
adidas Ultra Boost 20 Core Black Signal Green, adidas, EG0707, 180, 90, 80, 80, 6374fd8803a96e36ed3d3f02, adidas Ultra Boost 20, Core Black/Night Metallic/Signal Green, 2020-04-02, The UltraBoost 20 'Night Metallic Signal Green' is a performance runner. The shoe's Primeknit upper appears in black with elastane at the heel and a tonal Three-Stripes lacing cage providing support. The Fitcounter heel counter is included for stability while adding color in Signal Green. Underfoot a color-blocked Boost midsole provides cushioning giving way to a Continental rubber outsole for traction.
