shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
New Balance RC 1300 Kith 10th Anniversary Elephant Skin Grey, New Balance, MS1300K1, 165, 180, 215, 215, 6374fd7403a96e36ed3d3740, New Balance RC 1300, Elephant Skin, 2021-07-10, Part of a three-shoe collection for the 10th anniversary of the Kith the Ronnie Fieg x RC 1300 '10th Anniversary - Elephant Skin' features inspiration from Ronnie Fieg's first project with New Balance. The upper is built with mesh finished in grey and overlaid by tonal suede with the leather 'N' branding on the side wall adding Kith's debossed monogram print. The left lateral forefoot adds a Kith Pegasus graphic with 'NB' on the right while the tongue tag and mismatched heel patches add further co-branding. Underfoot an Encap Reveal midsole offers cushioning with a Vibram outsole for traction.
New Balance XC-72 Casablanca Orange Green, New Balance, UXC72CBD, 150, 194, 119, 119, 6374fd7403a96e36ed3d3749, New Balance XC-72, White/Orange/Green, 2021-08-27, New Balance teamed up with the Parisian fashion brand to create the Casablanca x XC-72 'Orange Green' which features motorsports inspiration. Billed as a 'sports car for your feet' the shoe emerges with a familiar mix of hues previously featured on a 2020 collaboration from the two brands appearing on a perforatedd white leather upper overlaid by off-white suede. Suede marks the 'N' branding which appears in orange and green while a textured heel counter is included for stability. Underfoot a green rubber outsole offers traction climbing up the white foam midsole and sporting two different patterns for grip.
New Balance 574 YURT Salehe Bembury Universal Communication Emerald Sky, New Balance, MS574YSD, 150, 184, 170, 170, 6374fd7403a96e36ed3d374a, New Balance 574 YURT, Emerald Sky/Grey, 2022-04-22, Designer Salehe Bembury works with New Balance again on the second iteration of the "Universal Communication' pack featuring the New Balance 574 YURT. A vivid Emerald Sky dominates the suede and mesh uppers while a blue leather 'N' logo and a molded whistle on the heel add a bit of flair to the lifestyle runner. The exaggerated foam midsole features SBS ABZORB cushioning working with a TPU ROLLBAR for stability.
New Balance 574 SNS Nature, New Balance, Ml574NS2, 140, 80, 85, 85, 6374fd7403a96e36ed3d374b, New Balance 574, Green/Purple, , Continuing the long partnership between the Swedish retailer and American sportswear brand is the Sneakerstuff x New Balance 574 'Nature.' Drawing inspiration from nature the retro runner features varying shades of green on a nubuck synthetic leather and hairy suede upper. Marks of purple are on the collar lining and woven tongue tag marked with dual New Balance and SNS branding. It's built on an ENCAP midsole with lightweight cushioning.
New Balance 991 Stray Rats Brown, New Balance, M991SRG, 250, 170, 180, 180, 6374fd7403a96e36ed3d3750, New Balance 991, Brown/Grape/Tan/Green, 2021-12-10, Adding neon accents to a performance running shoe initially released in 2001 is the Stray Rats x New Balance 991 Made in England 'Purple Green.' Coming from New Balance's Flimby factory the premium build combines a purple pigskin suede base with brown and tan nubuck overlays. Reflective detailing is featured on the vamp and heel with a bright green 'N' logo on the quarter panel. Stray Rats adds their own '//stray' lettering on the lateral forefoot with the sneaker being built on a violet and grey ABZORB midsole.
New Balance Vision Racer Jaden Smith Trippy Summer Jade, New Balance, MSVRCJWB, 150, 70, 80, 80, 6374fd7403a96e36ed3d3751, New Balance Vision Racer, White/Summer Jade, 2021-07-30, Drawing from Jaden Smith's appreciation for the aesthetic of the early 70s the Jaden Smith x Vision Racer 'Hippie - White' emerges with a vibrant look. Taking cues from the X-Racer and 1700 the shoe's vegan construction incorporates recycled materials throughout including recycled polyester on the white mesh upper bolstered by tonal synthetic leather overlays. Underfoot EVA Regrind makes up the exaggerated platform midsole which sports a gradient finish giving way to an icy translucent rubber outsole for traction.
New Balance 990v1 Version 1 40th Anniversary, New Balance, M990VS1, 275, 181, 175, 175, 6374fd7403a96e36ed3d3753, New Balance 990v1, Grey/White/Black, 2021-06-17, Bringing back the OG 990 from 1982 the Extra Butter x 990v1 Made In USA 'Grey' released in May 2021. The shoe's upper is built with mesh overlaid by pigskin suede and finished in a greyscale fashion. The branding including the 'Version 1' tag on the quarter panel adds color in red while the 'N' logo contrasts the look in white. An external heel counter provides stability while underfoot a three-layer EVA midsole is included for cushioning giving way to a Vibram rubber outsole that offers traction.
New Balance Vision Racer Jaden Smith White Pink, New Balance, MSVRCJSA, 150, 130, 133, 133, 6374fd7403a96e36ed3d375d, New Balance Vision Racer, White/Pink, 2021-01-29, Made in collaboration with the actor and musician the Jaden Smith x Vision Racer 'White Pink' features a vegan construction. The shoe's neutral colorway emerges on a mesh and synthetic suede build highlighted by pink throughout the middle of the upper. Underfoot the exaggerated midsole incorporates EVA Regrind giving way to an icy translucent outsole that reveals 'Vision Racer' in further pink.
New Balance 327 Casablanca Green Logo, New Balance, MS327CBA, 170, 184, 167, 167, 6374fd7403a96e36ed3d3762, New Balance 327, Grey/White-Green, 2020-09-12, A collaboration between the Parisian menswear label and New Balance the Casablanca x 327 'Idéaliste - Cream Green' released in September 2020. Updating the silhouette that debuted in April 2020 the shoe's upper is built with perforated leather in white overlaid by suede and accented by green detailing around the 'N' branding. The tongue tag sports co-branding while underfoot an outsole with a prominent pattern provides traction.
New Balance 574 Stray Rats Green, New Balance, ML574RAU, 100, 112, 95, 95, 6374fd7403a96e36ed3d3766, New Balance 574, Green/Dark Green/Lime, 2021-01-08, New Balance teamed up with Julian Consuegra's streetwear brand to create the Stray Rats x 574 'Green.' Built with nylon suede and leather the shoe's upper appears in a series of green hues with the heel patch sockliner and woven tongue tag all sporting Stray Rats branding. Purple complements the white midsole which incorporates a mix of EVA and an Encap rim for cushioning.
New Balance 992 JJJJound Green, New Balance, M992JJ, 175, 799, 734, 734, 6374fd7403a96e36ed3d3768, New Balance 992, Green/Green, 2020-07-31, The JJJJound x 992 'Mossy Green' released as part of a collaboration with the design studio. Built with a mix of mesh and suede the upper appears in Mossy Green and Dark Green with reflective detailing on the 'USA' underlay on the heel. JJJJound branding emerges on the heel while underfoot a white Encap and Abzorb midsole provides cushioning and contrast.
New Balance 2002R Salehe Bembury Peace Be The Journey, New Balance, ML2002R1, 150, 475, 466, 466, 6374fd7403a96e36ed3d376b, New Balance 2002R, Burnt Orange/Yellow/Blue, 2020-10-23, The Salehe Bembury x 2002R 'Peace Be The Journey' released as part of a collaboration with Versace's VP of Sneakers and Men's Footwear. Drawing from early morning hikes through Los Angeles' Antelope Valley the shoe's upper is built with a mesh base overlaid by hairy suede and highlighted by blue and purple accents. Underfoot a speckled NERGY midsole provides cushioning.
New Balance 327 Paradise Pink Black, New Balance, MS327EA, 90, 65, 69, 69, 6374fd7403a96e36ed3d376e, New Balance 327, Paradise Pink/Black, 2021-04-10, The 327 'Black Multi' features vibrant color-blocking on its retro-inspired construction. Built with textile the shoe's upper features a black base overlaid by red and green suede on the forefoot and heel. Blue and purple accent the suede that overlays the eyestay with an oversized 'N' logo contrasting the side wall. Underfoot a grey foam midsole provides cushioning with a studded rubber outsole offering traction.
New Balance 327 Bandier (W), New Balance, WS327SA, 130, 300, 250, 250, 6374fd7403a96e36ed3d376f, New Balance 327, Sea Salt/Brown, 2021-08-05, Made in collaboration with the activewear brand the Bandier x Wmns 327 'Move Her World' released as part of a larger collection. Emerging with an understated look the shoe's upper is built with suede finished in off-white and contrasted by the leather 'N' branding on the side wall. The sockliner instead adds co-branding while underfoot a wedge EVA midsole provides cushioning giving way to a studded gum rubber outsole for traction.
New Balance 827 Abzorb OG Blue, New Balance, ML827AAA, 145, 62, 51, 51, 6374fd7403a96e36ed3d3776, New Balance 827 Abzorb, White/Orange-Blue, 2020-04-02, The 827 'Blue Orange' is a retro silhouette that looks to the 90s for inspiration. Built with a mix of mesh and leather the shoe's upper features a white base highlighted by hits of orange and blue throughout including on the 'N' logo. The toe and quarter panel include silver reflective detailing while underfoot an Abzorb midsole works with a midfoot shank for cushioning and support.
New Balance 327 Bandier Workwear Indigo (W), New Balance, WS327QW, 120, 215, 220, 220, 6374fd7403a96e36ed3d3783, New Balance 327, NB White/Workwear/Natural Indigo, 2021-12-01, The Bandier x New Balance women’s 327 ‘White Workwear’ maintains the retro silhouette with a modernized interpretation as part of a capsule collection with the New York-based activewear brand. A perforated leather upper layered with tan suede overlays at the forefront and heel is highlighted by an oversized tan suede 'N' logo with contrasting navy leather trim. Its lugged gum rubber outsole borrowed from the 355 trail running shoe offers lightweight cushioning with its full-length EVA midsole.
New Balance 2002R BAPE Grey, New Balance, M2002RBG, 222, 398, 296, 296, 6374fd7403a96e36ed3d3784, New Balance 2002R, Grey/Grey Camo, 2021-05-22, The BAPE x 2002R 'Apes Together Strong - Grey Camo' released in June 2021 as part of a larger collection. Featuring a series of signature BAPE touches the shoe's textile upper appears in a greyscale ABC camouflage print overlaid by tonal suede for support. Shark-tooth detailing around the heel sports silver reflective detailing matched by the 'N' branding on the side wall while underfoot an Abzorb midsole provides cushioning. An N-ergy rubber outsole is included for traction.
New Balance XC-72 Dry Sage Norway Spruce, New Balance, UXC72OU1, 100, 89, 92, 92, 6374fd7403a96e36ed3d3785, New Balance XC-72, Dry Sage/Norway Spruce, 2021-10-23, Delivering two different traction patterns one from the XC15 and one from the 375 the New Balance XC-72 ‘Dry Sage’ presents a modern incarnation of a classic NB silhouette. The outsole is split vertically and the upper is constructed from recycled mesh and suede and presented in rich earthy tones of moss green cream and pistachio with an exaggerated 'N' in white on the sidepanel. A herringbone heel clip is reminiscent of the 620.
New Balance 327 Levi's Navy, New Balance, MS327LVA, 130, 145, 139, 100, 6374fd7403a96e36ed3d3789, New Balance 327, Navy/White, 2020-11-09, Part of a larger collection with the American heritage apparel brand the Levi's x 327 'Indigio Denim' released in November 2020. The shoe's lifestyle construction features an asymmetric look with indigo denim on the lateral side overlaid by suede and black leather on the 'N' branding. The medial side features a white base overlaid by grey suede forgoing the 'N' logo. Underfoot the gum rubber outsole includes a prominent studded pattern for traction.
New Balance OMN1S Low Berry Lime, New Balance, BBOMNLFC, 140, 80, 75, 70, 6374fd7403a96e36ed3d378b, New Balance OMN1S Low, Berry/Lime-Black, 2020-07-30, The OMN1S Low 'Berry Lime' brings a vibrant look to Kawhi Leonard's signature shoe. The shoe's upper is built with FitWeave finished in Berry and supported by a 3D Ultra Heel. Black contrasts the eyelets laces tongue and inner lining while a Lime midfoot band is included for a locked-down fit. Underfoot a FuelCell midsole provides cushioning giving way to a rubber outsole for traction.
New Balance 997S Bodega No Bad Days, New Balance, MS997JBG, 160, 185, 188, 188, 6374fd7403a96e36ed3d3790, New Balance 997S, Charcoal/Yellow, 2019-09-28, The Bodega x New Balance 997S 'No Bad Days' launched in September 2019 as the follow-up to the Boston retailer’s ‘No Days Off’ New Balance collaboration. This pair features a grey mesh upper with a grey leather overlay and dimpled neoprene collar in turquoise on the lateral side. The opposite side features grey suede and smooth neoprene in the same areas all resting on two-tone midsole with dual ABZORB and ENCAP cushioning.
New Balance 850 OG Reissue, New Balance, ML850YSC, 110, 82, 71, 71, 6374fd7403a96e36ed3d3796, New Balance 850, White/Blue-Black, 2019-08-17, A collaboration between New York brand Aimé Leon Dore and New Balance the Aime Leon Dore x 850 brings back an OG colorway of the 1996 silhouette. Released exclusively at Aimé Leon Dore in June 2019 the shoe features a white and blue mesh upper supported by wavy leather overlays with webbing worked into the eyestay. The tongue and heel sport gold branding while underfoot a molded midsole provides cushioning. The carbon rubber outsole designed for durability provides traction.
New Balance XC-72 Ivory Aluminum, New Balance, UXC72CB1, 110, 104, 79, 79, 6374fd7403a96e36ed3d3797, New Balance XC-72, Ivory/Aluminum, 2021-10-01, The New Balance XC-72 ‘Aluminum’ is a runner with a modern outsole and an upper in neutral but playful colors. A white upper in leather contrasts with a power-pink tongue and eyestay with a turquoise mesh heel tab under a charcoal grey suede overlay. Ventilation in the toe box is delivered via a mesh insert in orange while an exaggerated ‘N’ in white leather adorns the lateral side. The white EVA midsole contributes to comfort and support of this classic while the rubber outsole also in off-white features traction patterns first used on the XC15 and the 375.
New Balance 827 Abzorb Aime Leon Dore White Multi, New Balance, ML827ALD, 150, 395, 400, 400, 6374fd7403a96e36ed3d379a, New Balance 827 Abzorb, White/Multi, 2020-03-13, New Balance teamed up with the New York City streetwear brand to create the Aimé Leon Dore x 827 'White.' The shoe's mesh upper is overlaid by synethetic suede with colorful accents emerging throughout. The heel sports 'ALD' branding while underfoot an Abzorb midsole provides cushioning working with a TPU web for stability in the midfoot.
New Balance 992 MiUSA Black Purple, New Balance, M992LT, 175, 130, 127, 127, 6374fd7403a96e36ed3d379f, New Balance 992, Black/Purple, 2021-08-18, Bright color splashes the bulky lifestyle runner of the New balance 992 made In USA 'Black Purple.' With a crafted upper from breathable black mesh and tonal overlays in leather and suede the forefoot and heel have dark navy suede wrapping. The classic 'N' logo is charcoal in the quarter panel with a bold yellow outline trim. It's built on responsive cushioning with navy-colored ENCAP midsole with ABZORB SBS inserted in aqua and orange and grip better on the pavement with a yellow rubber outsole with durable traction.
New Balance 991 AGPPB La MJC x Paperboy All Gone 2021, New Balance, M991AGPB, undefined, 900, 1450, 1450, 6374fd7403a96e36ed3d37a0, New Balance 991, Pink/White/Beige/Green, , Bringing together Michael Dupouy and French eatery PaperBoy Paris is the collaborative New Balance 991 in celebration of the 2021 edition of La MIC's 'ALL GONE.' Made in the brand's Filmby factory in a very limited numbered release the retro runner features a breathable white mesh upper with a reflective green 'N' logo and suede overlays in pink and beige. New Balance and Paperboy branding are on the tongue while 'ALL GONE' is embroidered in white block lettering across the heel of the left and right shoe. They were released randomly through 'magic cards' placed in 'ALL GONE' books sold at the PaperBoy store in January 2022.
New Balance 725 Naked Copenhagen, New Balance, ML725NAK, 120, 219, 184, 184, 6374fd7403a96e36ed3d37a7, New Balance 725, Sea Salt/UV Glow, 2021-12-09, Celebrating the community of creatives that orbit the Copenhagen-based retailer is the collaboration of the Naked x New Balance 725 'Community Pack.' It introduces a subtle colorway of the 725 a lifestyle silhouette inspired by 2000s running shoes and has an upper that combines airy off-white mesh with synthetic leather overlays in Sea Salt and UV Glow. A silver 'N' logo is on the quarter panel with Naked branding on the custom sockliner. It's built on a C-CAP midsole with ABZORB cushioning in the heel.
New Balance XC-72 Washed Henna Horizon, New Balance, UXC72OP1, 100, 63, 49, 49, 6374fd7403a96e36ed3d37a8, New Balance XC-72, Washed Henna/Horizon, 2021-10-23, With many sneakers the outsole is an afterthought but not with the New Balance XC-72 ‘Washed Henna.’ Pairing the 375's grippy traction pattern on the outside and the studded pattern of the XC15 on the inside the shoe's additional distinctions include a dark red colorway in recycled mesh with matching suede overlays and an exaggerated 'N' in white. The deep red tones of the upper have pops of soft peach on the tongue and the toe box.
New Balance 327 STAUD Sea Salt Atlantic, New Balance, MS327SZ, 150, 100, 100, 100, 6374fd7403a96e36ed3d37a9, New Balance 327, Sea Salt/Atlantic, 2021-06-24, The STAUD x 327 'Sea Salt Atlantic' made in collaboration with the Los Angeles fashion brand dropped as part of a capsule collection in June 2021. The shoe's upper is built with a textile base overlaid by suede and finished in white and various blue hues. The heel overlay includes co-branding in debossed fashion while underfoot a wedge EVA midsole provides cushioning giving way to a studded gum rubber outsole for traction.
New Balance 1300JP (2020), New Balance, M1300JP3, 300, 286, 304, 304, 6374fd7403a96e36ed3d37ab, New Balance 1300JP, Grey/Blue, 2020-02-22, The New Balance 1300 Made In USA 'Grey Navy' 2020 brings back a retro runner from 1985. Released in February 2020 the shoe's upper is built with mesh suede and leather finished in an OG colorway that appears in stores every five years. An external heel counter provides stability while underfoot an EVA midsole and Vibram rubber outsole provide cushioning and traction.
New Balance 57/40 STAUD Green, New Balance, M5740SQ, 150, 104, 107, 107, 6374fd7403a96e36ed3d37b2, New Balance 57/40, Green/Yellow/White, 2021-06-24, Featuring a pastel look the STAUD x 57/40 'Agave Green' released as part of a larger collection with the Los Angeles fashion brand. The shoe's upper is built with a mesh base overlaid by suede and finished in various subdued shades of green. A bright yellow 'N' logo stands out on the side wall while the sockliner and woven tongue tag add co-branding to the look. Underfoot an EVA midsole is included for cushioning giving way to an off-road-inspired rubber outsole.
New Balance 327 Primary Pack Red, New Balance, MS327PE, 120, 79, 75, 75, 6374fd7403a96e36ed3d37c4, New Balance 327, White/NB Scarlet, 2020-12-12, Part of the three-shoe Primary Pack the 327 'Primary Pack - Red' features a classic look on its lifestyle construction. The shoe's perforated white leather upper is overlaid by red suede at the forefoot and heel with more red outlining the Swoosh branding. Underfoot an off-white EVA midsole is included for cushioning giving way to a studded black rubber outsole for traction and contrast.
New Balance 327 Todd Snyder Farmer's Market Wheat, New Balance, MS327TSC, 150, 160, 117, 117, 6374fd7403a96e36ed3d37c6, New Balance 327, Workwear/Bone, 2021-08-12, New Balance tapped the American menswear designer to create the Todd Snyder x 327 'Farmers Market Pack - Wheat.' Part of the three-shoe Farmers Market pack the shoe's upper sports a split look drawn from New York City's greenmarkets. Green suede overlays a white mesh base on the lateral side complemented by the oversized 'N' branding on the side wall with beige mesh overlaid by off-white suede on the medial side. Underfoot an EVA midsole provides cushioning giving way to a rubber outsole for traction.
New Balance 992 Kith Kithmas Red, New Balance, M992KR, 185, 295, 197, 197, 6374fd7403a96e36ed3d37c9, New Balance 992, Red/White, 2020-12-25, Releasing as part of a larger collection the Kith x 992 'Kithmas Collection - Team Red' dropped in December 2020. The shoe's upper is built with mesh and pigskin suede finished entirely in Team Red. The pebbled leather 'N' branding contrasts the look with more pebbled leather on the tongue which sports co-branding. 'Fieg' emerges on the heel while underfoot an Abzorb midsole provides cushioning.
New Balance 992 Nice Kicks Amoeba Music Black, New Balance, M992NK2, 240, 292, 200, 200, 6374fd7403a96e36ed3d37d1, New Balance 992, Black/Light Blue, 2021-04-02, Part of a larger collection from the music and sneaker retailers the Amoeba Music x Nice Kicks x 992 Made in USA 'Teal Black' emerges with a vibrant look. The shoe's upper is built with mesh finished in teal and overlaid by tonal black and white suede. The hang-tag includes a classic Amoeba sign while the heels sport 'Peace' and 'Music' across the shoes. Underfoot an Abzorb midsole is included for cushioning.
New Balance 991 Slam Jam, New Balance, M991SJM, 275, 275, 198, 198, 6374fd7403a96e36ed3d37d2, New Balance 991, Black/Grey-Silver, 2021-05-07, New Balance tapped the Italian retailer to create the Slam Jam x 991 Made In England 'Shap Store' in May 2021. Giving the nod to a New Balance outlet store near the brand's Flimby factory the shoe's upper emerges with a mix of black and grey on its ripstop nylon upper which is bolstered by rubberized overlays. The eyestay and midfoot overlay are instead build with pigskin suede with reflective piping highlighting the latter. The insole and aglets add Slam Jam branding to complete the look.
New Balance 997S Kawhi Leonard Sunrise, New Balance, MS997KL1, 110, 68, 65, 65, 6374fd7403a96e36ed3d37d8, New Balance 997S, Black/White-Pink-Neon Yellow, 2020-03-26, The Kawhi Leonard x 997S 'Sunrise' released as part of a three-shoe pack that serves as a sequel to the Sunset Pack. The shoe emerges with a contrasting look with a mesh and leather base in black highlighted by pink on the toe and yellow on the 'N' branding and inner lining. Underfoot an Encap Reveal midsole provides cushioning.
New Balance 991 Made In England Harris Tweed, New Balance, M991HT, 290, 143, 194, 194, 6374fd7403a96e36ed3d37da, New Balance 991, Beige/Grey/White, 2021-12-09, Using premium fabric produced in Scotland on the retro runner is the Harris Tweed x New Balance 991 Made in England 'Houndstooth.' It has a traditional houndstooth pattern with a Harris Tweed upper fortified with tan nubuck and grey leather overlays. A reflective silver 'N' logo decorates the quarter panel while New Balance 991 branding is embroidered on the tongue. It's built on a two-tone ABZORB midsole with lightweight cushioning.
New Balance 550 size? College Pack, New Balance, BB550SIZ, 150, 145, 148, 148, 6374fd7403a96e36ed3d37e5, New Balance 550, White/Orange, 2021-07-08, The size? x 550 'College Pack' released as part of a collaboration with the UK retailer. The shoe's retro basketball construction emerges in leather supported by a padded textile collar and finished in a mix of white and orange. A TPU heel counter is included for stability while underfoot an off-white rubber cupsole adds a vintage touch to the look. A multicolor rubber outsole offers traction.
New Balance KAWHI Moreno Valley, New Balance, BBKLSWB1, 160, 62, 69, 69, 6374fd7403a96e36ed3d37e6, New Balance KAWHI, Bayside/Citra Yellow, 2021-05-27, Paying tribute to Kawhi Leonard's hometown the KAWHI 'Moreno Valley' calls out Moreno Valley with a look drawn from the city flag and the official seal on the tongue. Built with a mix of mesh and suede the shoe's upper appears in beige and turquoise with a forefoot overlay padded collar and external heel counter supporting the fit. Kinetic Stitch on the quarter panel further bolsters the design while underfoot FuelCell is included for cushioning with a translucent rubber outsole offering traction.
New Balance 850 White Black, New Balance, ML850YSF, 110, 92, 64, 64, 6374fd7403a96e36ed3d37e7, New Balance 850, White/Black, 2020-05-02, The 850 'White Black' features a neutral look on its retro running construction. Built with a mix of mesh suede and synthetic materials the upper is finished in a neutral series of hues. A speed-lacing system supports the fit while reflective detailing emerges at the forefoot and heel. Underfoot an Abzorb midsole provides cushioning with a rollbar on the medial side for stability.
New Balance 1300 Levi's, New Balance, M1300LV, 200, 225, 198, 198, 6374fd7403a96e36ed3d37e8, New Balance 1300, Beige/Denim-Orange, 2020-04-24, Part of a collaboration with Levi's the Levi's x 1300 Made In USA 'Orange Tab' released for the 35th anniversary of the silhouette. Built with deadstock Cone Mills White Oak XX53 denim the upper is overlaid by tan suede and orange leather. An external heel counter is included for stability while underfoot an Encap midsole is included for cushioning.
New Balance 327 Navy, New Balance, MS327CPD, 100, 81, 95, 95, 6374fd7403a96e36ed3d37e9, New Balance 327, Navy/White, 2020-09-05, The 327 'Natural Indigo' emerges with a two-tone look. The retro-inspired runner is built with nylon and suede finished in Natural Indigo and contrasted by Munsell White on the oversized 'N' branding which is built with leather. Underfoot more white marks the foam midsole with a lugged rubber outsole that climbs up the toe and heel providing traction.
New Balance 992 Blue Teal Rose, New Balance, M992NT, 190, 188, 185, 180, 6374fd7403a96e36ed3d37ec, New Balance 992, Blue/Teal-Rose, 2020-05-01, The 992 Made In USA 'Tropical' features a vibrant look fit for its name. The shoe's upper is built with a mesh base overlaid by suede with a textile collar modeled after the look of a striped seersucker. The 'N' logo stands out on the side wall while underfoot an Encap midsole provides cushioning giving way to a rubber outsole for traction.
New Balance 992 YCMC Rewind, New Balance, M992YC, 180, 154, 165, 165, 6374fd7403a96e36ed3d37ed, New Balance 992, Black/Cyan-Purple, 2021-06-17, The Baltimore retailer teamed up with New Balance to create the YCMC x 992 Made In USA 'Rewind' featuring inspiration from 90s pop culture. As a result the shoe's suede and synthetic upper appears in a vibrant mix of hues contrasted by navy on the overlays. Silver 'N' branding with a neon trim stands out on the side wall while the sockliner includes nostalgic graphic prints. Underfoot a white Abzorb midsole provides cushioning.
New Balance 327 Blue Orange, New Balance, MS327LAA, 100, 70, 80, 80, 6374fd7403a96e36ed3d37ee, New Balance 327, Blue/Orange, 2020-05-08, The 327 'Blue Orange' features a vibrant colorway. The shoe's upper is built with nylon and suede with a full Varsity Orange finish on the medial side and blue and orange on the lateral. The lateral side also sports a large 'N' logo while underfoot the foam midsole provides cushioning giving way to a lugged rubber outsole for traction.
New Balance OMN1S BHM (2020), New Balance, BBOMNXMK, 180, 101, 55, 55, 6374fd7403a96e36ed3d37ef, New Balance OMN1S, Grey/Navy-Red, 2020-01-30, The OMN1S 'Black History Month' released as part of a larger collection. Built with FitWeave the upper appears in a stylized mix of grey and navy accented by red on the laces and branding. The midfoot band sports 'Inspire' while underfoot a FuelCell midsole provides cushioning.
New Balance 992 DTLR Discover and Celebrate, New Balance, M992DT, 200, 400, 300, 300, 6374fd7403a96e36ed3d37f0, New Balance 992, Grey/Black/Red, 2021-05-28, Inspired by Washington D.C. which is close to the retailer's home base in Maryland the DTLR x 992 'Discover & Celebrate' emerges in a classic mix of hues. The shoe's running construction is built with mesh on the upper overlaid by suede and synthetic leather and highlighted by orange hits throughout. The heel replaces its usual 'USA' branding with a Washington D.C. flag while underfoot an Encap midsole with Abzorb in the heel is included for cushioning.
New Balance 990v4 Grey, New Balance, M990GL4, 165, 290, 310, 220, 6374fd7403a96e36ed3d37f8, New Balance 990v4, Grey/Castlerock, 2017-01-01, New Balance’s fourth-generation performance runner the 990v4 ‘Grey White’ showcases its functional build with a mesh and suede upper in varying shades of grey. Made in the USA the breathable upper sits on top of an ENCAP midsole that combines EVA cushioning and a PU ring for stability and durability. The design is finished with reflective detailing for visibility in low light while traction is provided by the NDurance rubber outsole.
New Balance 920 Sand Navy, New Balance, M920SDS, 240, 175, 125, 125, 6374fd7403a96e36ed3d37fb, New Balance 920, Sand/Navy, 2021-05-21, Dropping in May 2021 the 920 Made in England 'Desert Pack - Beige' released as part of the Desert Pack. Bringing together features of the 900 and 1000 lines the shoe's upper is built with mesh overlaid by pigskin suede and finished in neutral tones. Navy complements the leather overlay at the midfoot while the 'N' branding on the side wall appears in silver to highlight the look. Underfoot an Encap midsole offers cushioning supported by a polyurethane carrier.
New Balance 574 Bait Cobra Commander, New Balance, ML574GI1, 140, 68, 54, 54, 6374fd7403a96e36ed3d37fc, New Balance 574, Navy/Silver-Red, 2015-06-20, California sneaker boutique Bait teamed up with New Balance to create a special-edition 574 inspired by Cobra Commander the principal villain from G.I. Joe. The lifestyle runner is dressed in a snakeskin blue leather upper with smooth suede paneling on the collar and toe box. A white midsole is similarly done up in a tonal snakeskin print contrasted by a red rubber outsole underfoot.
New Balance 327 Casablanca Green, New Balance, MS327CBD, 150, 300, 325, 250, 6374fd7403a96e36ed3d37fe, New Balance 327, White/Green, 2020-04-04, The Casablanca x 327 'Idealist' debuted at Casablanca's runway show at Paris Fashion Week in January 2020. The silhouette designed specifically for the collaboration emerges here with a mix of white leather and green suede on the upper with an oversized 'N' on the side wall. Underfoot the prominent outsole climbs up the heel.
New Balance 327 Casablanca Orange, New Balance, MS327CBB, 100, 250, 230, 230, 6374fd7403a96e36ed3d3801, New Balance 327, White/Orange-Green, 2020-04-04, Casablanca's first sneaker collaboration the Casablanca x 327 'Idealist - Orange' is a shoe designed specifically for the release. Built with a perforated white leather upper the shoe is overlaid by orange suede with orange leather and green trim on the bold 'N' logo. Underfoot the green outsole extends up onto the heel.
New Balance 57/40 Concepts Headin' Home, New Balance, M5740HH1, 150, 140, 110, 110, 6374fd7403a96e36ed3d3806, New Balance 57/40, Orange/ Apricot, 2021-08-27, In honor of their 25th anniversary the Boston retailer teamed up to bring the Concepts x New Balance 57/40 'Headin' Home.' The name of this collaboration is from a 1920 baseball film starring Babe Ruth and features a suede upper drawing from the movie's original posters of a warm blend of tan orange and red hues. A crinkled texture distinguishes the leather 'N' logo reminiscent of the waxed paper used to package vintage baseball cards. This pair come in a custom Concepts box with extra laces and a green lanyard.
New Balance 992 Levi's Grey, New Balance, M992LV, 250, 700, 637, 637, 6374fd7403a96e36ed3d3807, New Balance 992, Grey/Grey, 2021-08-06, Made in collaboration with the classic denim brand the Levi's x 992 'Grey Denim' emerges with a greyscale colorway. Sourced from Levi's jeans the shoe's grey-wash denim upper creates subtle one-of-a-kind designs. Hairy suede overlays the design with reflective accents highlighting the look. The red Levi's tab on 'N' branding adds color to the look while underfoot a mix of Encap and SBS Abzorb provides cushioning.
New Balance 992 Tan, New Balance, M992TN, 175, 338, 289, 224, 6374fd7403a96e36ed3d3808, New Balance 992, Tan/Tan/White, 2020-02-15, The lifestyle running construction of the 992 emerges with a neutral look on the 992 Made in the USA 'Tan.' Built with mesh the upper is overlaid by suede finished in tan and accented by reflective detailing on the forefoot heel and 'N' branding. Underfoot a two-tone Abzorb midsole provides cushioning giving way to a rubber outsole for traction.
New Balance OMN1S Low White, New Balance, BBOMNLWT, 140, 110, 80, 80, 6374fd7403a96e36ed3d3809, New Balance OMN1S Low, White/Black, 2020-07-30, Kawhi Leonard's signature shoe emerges with a classic two-tone look on the OMN1S Low 'White Black.' The shoe's FitWeave upper appears in white supported by a 3D Ultra Heel. The midfoot band contrasts the look in black while underfoot a FuelCell midsole provides cushioning. A translucent rubber outsole is included for traction.
